"Cod. Tabla";"Cod.Producto";"Grupo";"Precio Venta";
"500";"000002";"0165";"4144,813";
"500";"000003";"0165";"5309,377";
"500";"000004";"0165";"4815,5115";
"500";"000005";"0165";"1150,05";
"500";"000006";"0165";"3758,7775";
"500";"000007";"0165";"5073,5655";
"500";"000008";"0165";"6549,4425";
"500";"000010";"0152";"8541,855";
"500";"000011";"0152";"13222,47";
"500";"000012";"0152";"47521,657";
"500";"000013";"0152";"10067,859";
"500";"000014";"0152";"15898,658";
"500";"000015";"0152";"58677,922";
"500";"000024";"0166";"6911,575";
"500";"000025";"0166";"8346,7595";
"500";"000026";"0902";"26143,2675";
"500";"000027";"0902";"98836,3575";
"500";"000028";"0902";"61868,5695";
"500";"000041";"0107";"21452,625";
"500";"000042";"0107";"73973,2725";
"500";"000043";"0165";"7323,584";
"500";"000044";"0165";"3025,8";
"500";"000046";"0165";"3941,248";
"500";"000050";"0165";"5413,599";
"500";"000051";"0177";"6877,75";
"500";"000052";"0176";"4109,1225";
"500";"000054";"0137";"21019,511";
"500";"000055";"0137";"75697,521";
"500";"000057";"0137";"19789,8595";
"500";"000058";"0137";"71901,5975";
"500";"000059";"0137";"20443,1945";
"500";"000060";"0902";"74307,498";
"500";"000063";"0150";"24190,474";
"500";"000064";"0150";"86209,574";
"500";"000067";"0105";"29725,41";
"500";"000068";"0105";"102500,7585";
"500";"000071";"0176";"10241,0005";
"500";"000072";"0152";"201175,422";
"500";"000073";"0134";"76162,35";
"500";"000074";"0134";"74065,838";
"500";"000083";"0137";"12823,8775";
"500";"000084";"0137";"13246,895";
"500";"000085";"0129";"4734,311";
"500";"000086";"0137";"9162,557";
"500";"000087";"0166";"6908,5";
"500";"000088";"0902";"17887,0495";
"500";"000089";"0152";"5725,482";
"500";"000096";"0105";"15802,22";
"500";"000097";"0107";"196684,954";
"500";"000100";"0107";"83151,198";
"500";"000102";"0137";"24129,1765";
"500";"000103";"0148";"7583,625";
"500";"000105";"0107";"47847,0375";
"500";"000106";"0107";"164988,45";
"500";"000107";"0123";"650,1165";
"500";"000108";"0176";"7036,584";
"500";"000110";"0107";"16504,2675";
"500";"000111";"0107";"53640,8325";
"500";"000112";"0176";"2651,4905";
"500";"000113";"0107";"187971,224";
"500";"000114";"0107";"25846,2";
"500";"000115";"0107";"84000,8025";
"500";"000116";"0107";"164843,698";
"500";"000117";"0107";"294363,067";
"500";"000118";"0107";"11872,9125";
"500";"000119";"0107";"38588,3325";
"500";"000120";"0176";"3301,9555";
"500";"000121";"0107";"135223,0225";
"500";"000124";"0902";"22236,501";
"500";"000128";"0138";"47932,6695";
"500";"000129";"0138";"181983,5225";
"500";"000130";"0152";"6628,991";
"500";"000131";"0152";"242745,468";
"500";"000132";"0107";"75725,278";
"500";"000133";"0107";"1859,265";
"500";"000134";"0107";"1859,265";
"500";"000135";"0107";"1859,265";
"500";"000136";"0107";"1859,265";
"500";"000137";"0107";"1859,265";
"500";"000138";"0107";"1859,265";
"500";"000139";"0107";"1859,265";
"500";"000140";"0107";"1859,265";
"500";"000141";"0107";"1859,265";
"500";"000142";"0107";"1859,265";
"500";"000143";"0107";"1859,265";
"500";"000144";"0107";"5508,9";
"500";"000145";"0107";"5508,9";
"500";"000146";"0107";"5508,9";
"500";"000147";"0107";"5508,9";
"500";"000148";"0107";"5508,9";
"500";"000149";"0107";"5508,9";
"500";"000150";"0107";"5508,9";
"500";"000151";"0107";"5508,9";
"500";"000152";"0107";"5508,9";
"500";"000153";"0107";"5508,9";
"500";"000154";"0107";"5508,9";
"500";"000158";"0107";"23720,7375";
"500";"000159";"0107";"81794,7675";
"500";"000160";"0107";"11818,755";
"500";"000161";"0107";"20162,0475";
"500";"000162";"0107";"69525,5625";
"500";"000163";"0145";"22667,421";
"500";"000164";"0107";"124223,4605";
"500";"000165";"0107";"105264,1175";
"500";"000167";"0107";"21127,68";
"500";"000168";"0107";"72853,0875";
"500";"000169";"0107";"8656,3575";
"500";"000170";"0107";"13377,51";
"500";"000171";"0107";"22819,8375";
"500";"000172";"0107";"78690,4875";
"500";"000173";"0107";"322630,968";
"500";"000174";"0145";"20781,873";
"500";"000176";"0107";"18485,73";
"500";"000177";"0107";"60080,58";
"500";"000178";"0107";"17270,4375";
"500";"000179";"0107";"53968,4325";
"500";"000180";"0107";"7569,18";
"500";"000181";"0107";"21866,1075";
"500";"000182";"0107";"9083,025";
"500";"000183";"0107";"26239,8375";
"500";"000185";"0145";"24183,117";
"500";"000189";"0902";"24183,117";
"500";"000193";"0107";"255721,7355";
"500";"000194";"0176";"9172,1715";
"500";"000195";"0107";"8222,2425";
"500";"000196";"0902";"14027,3775";
"500";"000197";"0902";"48372,7275";
"500";"000198";"0107";"366976,7935";
"500";"000199";"0107";"10603,4625";
"500";"000200";"0107";"18088,11";
"500";"000201";"0107";"62371,1475";
"500";"000203";"0902";"11488,635";
"500";"000204";"0107";"19502,865";
"500";"000205";"0107";"67249,5075";
"500";"000208";"0107";"16251,9525";
"500";"000209";"0107";"56041,0425";
"500";"000211";"0102";"22350,972";
"500";"000216";"0103";"46,7195";
"500";"000217";"0119";"1984,892";
"500";"000218";"0132";"16,7075";
"500";"000219";"0119";"3448,8175";
"500";"000220";"0133";"552,2905";
"500";"000221";"0133";"52,0085";
"500";"000222";"0133";"361,9275";
"500";"000223";"0180";"79970,582";
"500";"000224";"0180";"235455,661";
"500";"000225";"0132";"65,723";
"500";"000226";"0180";"38695,431";
"500";"000227";"0132";"99,4045";
"500";"000228";"0169";"149,404";
"500";"000229";"0169";"83,886";
"500";"000230";"0180";"35978,8325";
"500";"000234";"0166";"6815,2045";
"500";"000235";"0134";"0,286";
"500";"000237";"0139";"35197,998";
"500";"000239";"0139";"118979,9705";
"500";"000241";"0140";"10282,0005";
"500";"000242";"0107";"24377,265";
"500";"000243";"0107";"84061,575";
"500";"000244";"0107";"60596,55";
"500";"000245";"0144";"3130,145";
"500";"000246";"0144";"3677,3515";
"500";"000247";"0107";"60596,55";
"500";"000248";"0144";"5415,5465";
"500";"000249";"0144";"6672,2785";
"500";"000250";"0144";"9550,9705";
"500";"000251";"0139";"35197,998";
"500";"000253";"0107";"335358,557";
"500";"000254";"0107";"1859,265";
"500";"000255";"0107";"5508,9";
"500";"000256";"0140";"10282,0005";
"500";"000257";"0140";"10282,0005";
"500";"000258";"0107";"9575,7525";
"500";"000259";"0107";"16335,18";
"500";"000260";"0139";"118979,9705";
"500";"000261";"0107";"24381,225";
"500";"000262";"0107";"25625,5875";
"500";"000263";"0107";"88362,6525";
"500";"000264";"0119";"6384,9915";
"500";"000265";"0119";"22671,7495";
"500";"000268";"0166";"10134,339";
"500";"000269";"0166";"6458,771";
"500";"000270";"0107";"364592,828";
"500";"000272";"0902";"4758,71";
"500";"000274";"0139";"7503,386";
"500";"000275";"0132";"25,543";
"500";"000276";"0165";"964,568";
"500";"000277";"0165";"1265,638";
"500";"000278";"0139";"11852,368";
"500";"000279";"0107";"10590,255";
"500";"000280";"0107";"33094,395";
"500";"000281";"0107";"67541,104";
"500";"000282";"0107";"120608,2445";
"500";"000283";"0139";"44961,994";
"500";"000284";"0123";"5721,6525";
"500";"000285";"0139";"187817,9865";
"500";"000286";"0137";"23486,604";
"500";"000287";"0137";"88825,516";
"500";"000288";"0107";"13237,4925";
"500";"000289";"0107";"22582,0575";
"500";"000290";"0152";"9270,472";
"500";"000291";"0152";"31797,661";
"500";"000292";"0152";"66305,001";
"500";"000293";"0152";"118647,921";
"500";"000297";"0902";"6996,176";
"500";"000299";"0139";"11073,612";
"500";"000300";"0139";"17570,564";
"500";"000301";"0140";"5299,4755";
"500";"000302";"0140";"5299,4755";
"500";"000303";"0139";"66727,804";
"500";"000304";"0137";"19362,0655";
"500";"000305";"0137";"68400,054";
"500";"000306";"0139";"279072,0965";
"500";"000308";"0166";"8689,499";
"500";"000309";"0137";"9162,557";
"500";"000310";"0139";"11073,722";
"500";"000311";"0139";"17570,696";
"500";"000312";"0165";"1902,472";
"500";"000313";"0139";"66727,892";
"500";"000314";"0139";"279072,158";
"500";"000315";"0126";"7,1135";
"500";"000316";"0136";"5,6375";
"500";"000317";"0136";"8,2205";
"500";"000318";"0136";"10,619";
"500";"000321";"0152";"39214,812";
"500";"000322";"0139";"11073,722";
"500";"000323";"0152";"73353,966";
"500";"000324";"0139";"17570,696";
"500";"000325";"0134";"0,506";
"500";"000326";"0139";"66727,892";
"500";"000327";"0139";"279072,1785";
"500";"000328";"0107";"77868,8325";
"500";"000330";"0134";"0,528";
"500";"000332";"0150";"8634,912";
"500";"000333";"0150";"23904,166";
"500";"000334";"0150";"91494,78";
"500";"000335";"0107";"67484,524";
"500";"000336";"0107";"34388,9325";
"500";"000337";"0902";"6995,758";
"500";"000338";"0107";"120508,348";
"500";"000339";"0139";"11073,722";
"500";"000340";"0119";"17953,0595";
"500";"000341";"0119";"68441,0745";
"500";"000342";"0119";"320739,1255";
"500";"000343";"0119";"19355,567";
"500";"000344";"0119";"73750,1645";
"500";"000345";"0119";"346115,604";
"500";"000346";"0139";"17570,696";
"500";"000347";"0139";"66727,892";
"500";"000348";"0139";"279072,1375";
"500";"000350";"0139";"11073,722";
"500";"000351";"0139";"17570,696";
"500";"000352";"0139";"66727,892";
"500";"000353";"0139";"279072,158";
"500";"000355";"0902";"8626,706";
"500";"000356";"0102";"771,225";
"500";"000357";"0902";"13634,566";
"500";"000358";"0167";"171,4825";
"500";"000359";"0902";"51639,676";
"500";"000361";"0122";"2766,9465";
"500";"000362";"0150";"17725,158";
"500";"000363";"0150";"55058,96";
"500";"000364";"0150";"121058,3835";
"500";"000365";"0150";"244364,92";
"500";"000366";"0141";"9639,838";
"500";"000367";"0141";"16112,0365";
"500";"000368";"0141";"52998,7115";
"500";"000369";"0141";"231036,4965";
"500";"000370";"0138";"11957,691";
"500";"000371";"0103";"1400,15";
"500";"000373";"0139";"8626,706";
"500";"000374";"0130";"183751,3195";
"500";"000375";"0107";"21154,095";
"500";"000376";"0107";"68748,8175";
"500";"000377";"0107";"134913,698";
"500";"000378";"0107";"240916,7995";
"500";"000379";"0139";"13634,566";
"500";"000380";"0128";"6479,8245";
"500";"000381";"0902";"26415,543";
"500";"000382";"0145";"28294,245";
"500";"000384";"0107";"10581,0075";
"500";"000385";"0107";"13837,2075";
"500";"000386";"0107";"44969,9625";
"500";"000387";"0165";"326,5035";
"500";"000391";"0107";"52965,81";
"500";"000392";"0107";"103939,018";
"500";"000393";"0107";"16296,8625";
"500";"000394";"0107";"185606,2415";
"500";"000395";"0107";"88249,466";
"500";"000396";"0107";"157587,477";
"500";"000397";"0139";"51639,676";
"500";"000398";"0139";"215721,5205";
"500";"000400";"0123";"8544,2565";
"500";"000401";"0123";"13269,7525";
"500";"000402";"0123";"49693,353";
"500";"000403";"0123";"229087,869";
"500";"000404";"0107";"15645,6225";
"500";"000406";"0107";"50846,9625";
"500";"000407";"0134";"2,296";
"500";"000408";"0107";"178181,5105";
"500";"000411";"0129";"7491,3355";
"500";"000412";"0129";"22140,1845";
"500";"000414";"0107";"99781,9255";
"500";"000415";"0141";"20247,0095";
"500";"000416";"0141";"72477,0735";
"500";"000417";"0141";"305459,6965";
"500";"000418";"0150";"17725,158";
"500";"000419";"0150";"55058,85";
"500";"000420";"0150";"121058,281";
"500";"000421";"0150";"244364,797";
"500";"000422";"0902";"11536,065";
"500";"000423";"0107";"40676,7825";
"500";"000424";"0107";"79824,581";
"500";"000425";"0107";"142544,249";
"500";"000426";"0902";"8626,706";
"500";"000427";"0127";"13924,625";
"500";"000428";"0123";"671,908";
"500";"000429";"0123";"745,3595";
"500";"000430";"0102";"3568,236";
"500";"000431";"0137";"19007,2925";
"500";"000432";"0102";"771,225";
"500";"000433";"0902";"13634,566";
"500";"000434";"0123";"2516,5185";
"500";"000435";"0140";"6768,772";
"500";"000436";"0102";"1314,579";
"500";"000437";"0137";"20805,163";
"500";"000438";"0102";"2184,651";
"500";"000439";"0102";"2184,651";
"500";"000440";"0102";"2759,589";
"500";"000441";"0102";"3286,962";
"500";"000442";"0102";"4398,66";
"500";"000443";"0102";"4163,943";
"500";"000444";"0902";"3908,4685";
"500";"000445";"0102";"4163,943";
"500";"000446";"0102";"4163,943";
"500";"000447";"0102";"3842,769";
"500";"000448";"0128";"7940,1215";
"500";"000449";"0102";"6598,158";
"500";"000450";"0102";"771,225";
"500";"000451";"0126";"7,3595";
"500";"000452";"0128";"1605,0885";
"500";"000453";"0102";"8793,435";
"500";"000454";"0102";"3842,769";
"500";"000455";"0148";"3721,095";
"500";"000456";"0148";"3788,652";
"500";"000457";"0148";"3923,787";
"500";"000458";"0148";"4126,458";
"500";"000459";"0148";"4261,572";
"500";"000460";"0148";"4464,264";
"500";"000461";"0102";"3568,236";
"500";"000462";"0140";"9669,7885";
"500";"000463";"0140";"9669,7885";
"500";"000464";"0107";"42372,9225";
"500";"000465";"0107";"148484,985";
"500";"000466";"0102";"3568,236";
"500";"000467";"0137";"10084,893";
"500";"000468";"0148";"6626,235";
"500";"000469";"0179";"1551,645";
"500";"000471";"0179";"2988,9";
"500";"000472";"0902";"51639,676";
"500";"000473";"0105";"21444,9475";
"500";"000474";"0105";"73948,83";
"500";"000475";"0148";"4666,956";
"500";"000478";"0902";"8626,706";
"500";"000479";"0902";"13634,566";
"500";"000480";"0902";"51639,676";
"500";"000484";"0152";"6717,679";
"500";"000485";"0152";"20030,677";
"500";"000486";"0128";"4822,4815";
"500";"000487";"0128";"5407,5515";
"500";"000488";"0902";"5442,338";
"500";"000489";"0139";"8626,706";
"500";"000490";"0149";"65000,088";
"500";"000491";"0149";"74602,944";
"500";"000492";"0149";"83417,616";
"500";"000493";"0149";"93069,18";
"500";"000494";"0149";"101919,276";
"500";"000495";"0149";"111519,18";
"500";"000496";"0139";"13634,566";
"500";"000497";"0139";"51639,676";
"500";"000498";"0140";"22260,1505";
"500";"000499";"0140";"22260,1505";
"500";"000500";"0166";"8771,5605";
"500";"000504";"0140";"13914,3545";
"500";"000505";"0144";"2808,705";
"500";"000506";"0140";"13914,3545";
"500";"000507";"0140";"2206,743";
"500";"000508";"0140";"5299,4755";
"500";"000509";"0139";"215721,5205";
"500";"000510";"0186";"8806,8";
"500";"000511";"0102";"1029,798";
"500";"000512";"0102";"1029,798";
"500";"000513";"0102";"1029,798";
"500";"000514";"0102";"1029,798";
"500";"000515";"0102";"1029,798";
"500";"000516";"0102";"1029,798";
"500";"000517";"0102";"1029,798";
"500";"000518";"0102";"1029,798";
"500";"000519";"0102";"1029,798";
"500";"000520";"0102";"1029,798";
"500";"000521";"0102";"1029,798";
"500";"000522";"0102";"1029,798";
"500";"000523";"0102";"1029,798";
"500";"000528";"0139";"8626,706";
"500";"000529";"0157";"15843,425";
"500";"000530";"0139";"13634,566";
"500";"000532";"0107";"42144,884";
"500";"000533";"0157";"46205,77";
"500";"000534";"0137";"6916,29";
"500";"000535";"0137";"9859,9465";
"500";"000536";"0137";"29522,009";
"500";"000537";"0144";"2751,592";
"500";"000538";"0139";"51639,676";
"500";"000539";"0140";"9577,395";
"500";"000540";"0139";"215721,5205";
"500";"000541";"0902";"5442,338";
"500";"000542";"0139";"8626,706";
"500";"000543";"0140";"6082,1245";
"500";"000544";"0144";"2081,365";
"500";"000545";"0140";"4759,6695";
"500";"000546";"0140";"6319,904";
"500";"000547";"0140";"4759,6695";
"500";"000548";"0140";"7317,311";
"500";"000549";"0139";"13634,566";
"500";"000550";"0128";"1154,724";
"500";"000551";"0102";"2440,011";
"500";"000552";"0140";"9669,7885";
"500";"000553";"0144";"27324,573";
"500";"000554";"0140";"6319,904";
"500";"000555";"0144";"9996,9685";
"500";"000556";"0157";"21986,25";
"500";"000557";"0157";"40641,25";
"500";"000558";"0157";"20653,75";
"500";"000559";"0157";"38509,25";
"500";"000560";"0157";"5330";
"500";"000561";"0102";"2059,197";
"500";"000562";"0102";"2112,159";
"500";"000563";"0102";"2218,482";
"500";"000564";"0144";"8897,2255";
"500";"000565";"0102";"2008,461";
"500";"000566";"0144";"2337,451";
"500";"000567";"0144";"2627,567";
"500";"000568";"0144";"3280,943";
"500";"000569";"0144";"3985,2615";
"500";"000570";"0144";"4896,753";
"500";"000571";"0139";"51639,676";
"500";"000572";"0139";"215721,5205";
"500";"000573";"0902";"5442,338";
"500";"000574";"0139";"8626,706";
"500";"000575";"0139";"13634,566";
"500";"000576";"0102";"1029,798";
"500";"000577";"0102";"1606,206";
"500";"000578";"0102";"1606,206";
"500";"000579";"0139";"51639,676";
"500";"000580";"0139";"215721,5205";
"500";"000581";"0144";"2977,338";
"500";"000582";"0144";"3811,2985";
"500";"000583";"0144";"4890,2545";
"500";"000584";"0144";"7910,3965";
"500";"000585";"0186";"31242";
"500";"000586";"0144";"3455,2955";
"500";"000587";"0144";"4883,264";
"500";"000588";"0144";"7266,348";
"500";"000589";"0144";"9122,295";
"500";"000590";"0144";"11782,211";
"500";"000591";"0902";"5442,338";
"500";"000592";"0139";"8626,706";
"500";"000593";"0128";"983,3235";
"500";"000594";"0128";"1108,5375";
"500";"000595";"0128";"1202,8785";
"500";"000596";"0144";"5966,9555";
"500";"000597";"0107";"114883,875";
"500";"000599";"0139";"13634,566";
"500";"000600";"0139";"51639,676";
"500";"000601";"0139";"215721,5205";
"500";"000603";"0139";"8626,706";
"500";"000604";"0139";"13634,566";
"500";"000605";"0157";"18655";
"500";"000606";"0157";"20387,25";
"500";"000608";"0107";"33316,3125";
"500";"000609";"0157";"8528";
"500";"000617";"0107";"76626,745";
"500";"000624";"0107";"8146,4625";
"500";"000625";"0107";"25456,5";
"500";"000626";"0107";"51955,0565";
"500";"000627";"0107";"92776,03";
"500";"000628";"0144";"871,3115";
"500";"000629";"0144";"975,349";
"500";"000630";"0157";"9051,6725";
"500";"000631";"0157";"15990";
"500";"000632";"0157";"9051,6725";
"500";"000634";"0157";"32391,7425";
"500";"000639";"0139";"51639,676";
"500";"000640";"0157";"15599,5775";
"500";"000641";"0150";"34277,43";
"500";"000642";"0150";"69635,7325";
"500";"000645";"0157";"5615,155";
"500";"000646";"0157";"25950,4375";
"500";"000647";"0157";"5615,155";
"500";"000648";"0157";"25950,4375";
"500";"000649";"0130";"11409,0085";
"500";"000650";"0130";"34429,053";
"500";"000651";"0130";"123512,6435";
"500";"000652";"0157";"7316,7575";
"500";"000653";"0157";"7629,4235";
"500";"000654";"0157";"29750,7275";
"500";"000655";"0157";"12650,755";
"500";"000656";"0902";"24444,7125";
"500";"000657";"0157";"29248,375";
"500";"000659";"0115";"386348,781";
"500";"000660";"0115";"473534,256";
"500";"000661";"0146";"39845,904";
"500";"000663";"0115";"56985,162";
"500";"000664";"0128";"12992,654";
"500";"000665";"0128";"15222,398";
"500";"000666";"0115";"555695,673";
"500";"000667";"0157";"15599,5775";
"500";"000668";"0157";"18213,9425";
"500";"000669";"0157";"12229,685";
"500";"000670";"0157";"28904,59";
"500";"000671";"0139";"215721,5205";
"500";"000672";"0186";"5744,1";
"500";"000673";"0186";"20910";
"500";"000674";"0128";"11669,9325";
"500";"000675";"0128";"13143,329";
"500";"000676";"0119";"3913,286";
"500";"000677";"0119";"6274,8245";
"500";"000678";"0128";"920,655";
"500";"000679";"0128";"989,8425";
"500";"000680";"0128";"1103,7405";
"500";"000683";"0107";"21154,095";
"500";"000684";"0107";"68748,8175";
"500";"000685";"0186";"82410";
"500";"000686";"0107";"240916,7995";
"500";"000689";"0186";"814875";
"500";"000691";"0124";"3464,2335";
"500";"000692";"0140";"114340,349";
"500";"000693";"0124";"3962,9575";
"500";"000694";"0166";"11256,058";
"500";"000698";"0186";"82840,5";
"500";"000699";"0140";"24500,616";
"500";"000705";"0157";"5615,155";
"500";"000708";"0157";"15599,5775";
"500";"000709";"0157";"25950,4375";
"500";"000710";"0127";"13924,625";
"500";"000711";"0107";"50573,377";
"500";"000713";"0186";"92373";
"500";"000714";"0186";"920655";
"500";"000715";"0126";"4277,2225";
"500";"000716";"0126";"4277,2225";
"500";"000717";"0126";"4277,2225";
"500";"000718";"0187";"3014,935";
"500";"000721";"0187";"7778,5815";
"500";"000722";"0140";"7398,86";
"500";"000723";"0137";"14942,9625";
"500";"000724";"0102";"1318,275";
"500";"000725";"0105";"20750,4895";
"500";"000726";"0105";"71551,355";
"500";"000727";"0140";"6402,3755";
"500";"000728";"0149";"79971,156";
"500";"000729";"0102";"1318,275";
"500";"000730";"0144";"60995,0645";
"500";"000731";"0102";"1318,275";
"500";"000733";"0144";"23599,2515";
"500";"000734";"0144";"31690,8885";
"500";"000735";"0144";"81562,571";
"500";"000736";"0110";"34391,579";
"500";"000737";"0149";"21791,664";
"500";"000738";"0140";"6082,1245";
"500";"000740";"0140";"11514,1735";
"500";"000741";"0102";"1318,275";
"500";"000742";"0102";"1318,275";
"500";"000743";"0144";"10593,5595";
"500";"000744";"0149";"57128,58";
"500";"000745";"0149";"68542,488";
"500";"000746";"0149";"79972,632";
"500";"000747";"0149";"91399,824";
"500";"000748";"0149";"102834,396";
"500";"000749";"0149";"114255,684";
"500";"000750";"0149";"100835,892";
"500";"000751";"0149";"119964,852";
"500";"000752";"0149";"139958,748";
"500";"000753";"0149";"159948,216";
"500";"000754";"0149";"179945,064";
"500";"000755";"0149";"199933,056";
"500";"000756";"0149";"219925,476";
"500";"000757";"0149";"239922,324";
"500";"000758";"0119";"1964,3305";
"500";"000759";"0119";"3477,62";
"500";"000760";"0103";"8410,043";
"500";"000761";"0103";"10483,7";
"500";"000762";"0103";"11787,5";
"500";"000763";"0144";"24523,617";
"500";"000764";"0144";"39237,3895";
"500";"000765";"0150";"7082,614";
"500";"000766";"0150";"18911,178";
"500";"000767";"0150";"37364,3045";
"500";"000768";"0150";"67842,8025";
"500";"000769";"0902";"1891,084";
"500";"000770";"0902";"5442,712";
"500";"000771";"0139";"8626,684";
"500";"000772";"0139";"13634,5";
"500";"000773";"0149";"35764,956";
"500";"000774";"0141";"6471,399";
"500";"000775";"0107";"28938,6";
"500";"000776";"0107";"99789,0975";
"500";"000777";"0138";"23414,7925";
"500";"000778";"0138";"23414,772";
"500";"000779";"0138";"31137,7985";
"500";"000780";"0102";"771,225";
"500";"000781";"0139";"51639,544";
"500";"000782";"0102";"771,225";
"500";"000783";"0102";"1318,275";
"500";"000784";"0102";"1318,275";
"500";"000785";"0102";"1381,653";
"500";"000786";"0138";"38602,4225";
"500";"000787";"0138";"139004,4935";
"500";"000788";"0149";"275,52";
"500";"000789";"0149";"324,72";
"500";"000790";"0102";"1318,275";
"500";"000791";"0102";"1318,275";
"500";"000792";"0139";"215721,418";
"500";"000794";"0138";"38602,443";
"500";"000795";"0138";"139004,4935";
"500";"000796";"0138";"15755,193";
"500";"000797";"0138";"23280,579";
"500";"000798";"0138";"83899,12";
"500";"000799";"0119";"2564,345";
"500";"000800";"0150";"5691,774";
"500";"000804";"0110";"76950,5015";
"500";"000805";"0110";"88492,5755";
"500";"000806";"0144";"1385,9845";
"500";"000808";"0119";"6062,916";
"500";"000809";"0119";"10556,8235";
"500";"000810";"0119";"16991,5275";
"500";"000811";"0119";"59940,524";
"500";"000812";"0119";"8216,6665";
"500";"000813";"0119";"36406,6265";
"500";"000814";"0127";"890,0075";
"500";"000815";"0150";"14029,774";
"500";"000817";"0124";"1611,341";
"500";"000819";"0150";"32737,4135";
"500";"000820";"0103";"1652,3";
"500";"000821";"0102";"1318,275";
"500";"000822";"0139";"8626,706";
"500";"000823";"0139";"13634,522";
"500";"000824";"0150";"45007,7295";
"500";"000825";"0129";"3399,0435";
"500";"000827";"0152";"6640,008";
"500";"000830";"0902";"5516,786";
"500";"000831";"0139";"8742,206";
"500";"000832";"0139";"13861,452";
"500";"000833";"0139";"52650,444";
"500";"000834";"0139";"220197,839";
"500";"000835";"0137";"40346,829";
"500";"000836";"0107";"68748,8175";
"500";"000837";"0107";"240916,7995";
"500";"000838";"0137";"25594,906";
"500";"000840";"0107";"24597,8775";
"500";"000841";"0107";"84821,13";
"500";"000844";"0139";"51639,544";
"500";"000846";"0127";"2198,7275";
"500";"000847";"0150";"6776,704";
"500";"000848";"0150";"17501,374";
"500";"000849";"0144";"423,4685";
"500";"000850";"0144";"436,5475";
"500";"000851";"0144";"496,1";
"500";"000852";"0144";"559,0555";
"500";"000853";"0144";"635,5615";
"500";"000854";"0144";"741,28";
"500";"000855";"0150";"39294,8305";
"500";"000857";"0150";"57188,0095";
"500";"000858";"0165";"13850,005";
"500";"000859";"0137";"23625,2045";
"500";"000860";"0137";"24612,8535";
"500";"000861";"0102";"3222,303";
"500";"000862";"0102";"1318,275";
"500";"000863";"0139";"215721,418";
"500";"000865";"0144";"1306,342";
"500";"000866";"0107";"60596,55";
"500";"000867";"0902";"8626,706";
"500";"000868";"0166";"4536,363";
"500";"000869";"0102";"4275,054";
"500";"000870";"0102";"6403,929";
"500";"000871";"0902";"13634,566";
"500";"000872";"0902";"51639,676";
"500";"000874";"0140";"11005,5275";
"500";"000875";"0102";"8559,852";
"500";"000877";"0166";"7091,7905";
"500";"000878";"0166";"4481,7305";
"500";"000879";"0139";"7651,886";
"500";"000880";"0139";"12088,494";
"500";"000882";"0139";"45845,228";
"500";"000883";"0166";"6283,6395";
"500";"000884";"0166";"10409,3465";
"500";"000887";"0186";"964935";
"500";"000888";"0115";"281283,288";
"500";"000890";"0139";"191459,463";
"500";"000892";"0102";"3214,617";
"500";"000893";"0102";"8574,531";
"500";"000895";"0177";"6877,75";
"500";"000896";"0139";"7651,886";
"500";"000897";"0102";"5579,763";
"500";"000898";"0102";"5579,763";
"500";"000899";"0102";"5579,763";
"500";"000900";"0102";"5579,763";
"500";"000903";"0132";"13,5915";
"500";"000904";"0140";"110777,736";
"500";"000905";"0132";"14,8215";
"500";"000906";"0107";"91951,602";
"500";"000907";"0139";"12088,494";
"500";"000908";"0139";"45845,228";
"500";"000909";"0132";"16,4";
"500";"000910";"0115";"269058,933";
"500";"000911";"0119";"287027,224";
"500";"000912";"0128";"985,9065";
"500";"000913";"0128";"1070,674";
"500";"000914";"0128";"1213,805";
"500";"000915";"0130";"74511,0425";
"500";"000916";"0130";"101092,9005";
"500";"000917";"0141";"24968,9795";
"500";"000918";"0141";"58821,7365";
"500";"000919";"0141";"107817,208";
"500";"000920";"0130";"38764,475";
"500";"000921";"0130";"133737,5105";
"500";"000922";"0130";"478298,948";
"500";"000923";"0902";"3750,45";
"500";"000924";"0139";"7363,532";
"500";"000925";"0150";"57786,146";
"500";"000926";"0150";"236825,9425";
"500";"000927";"0140";"6069,968";
"500";"000928";"0128";"4661,7615";
"500";"000929";"0128";"5083,2005";
"500";"000930";"0139";"11723,118";
"500";"000931";"0139";"46148,366";
"500";"000932";"0139";"185571,0635";
"500";"000933";"0119";"25746,155";
"500";"000934";"0119";"92204,5925";
"500";"000935";"0119";"26783,004";
"500";"000936";"0119";"95890,759";
"500";"000937";"0150";"15413,178";
"500";"000938";"0150";"47877,368";
"500";"000939";"0150";"105268,1765";
"500";"000940";"0150";"163636,74";
"500";"000941";"0107";"7171,5375";
"500";"000942";"0107";"40569,795";
"500";"000943";"0107";"79612,7545";
"500";"000944";"0107";"142166,3315";
"500";"000945";"0149";"54271,044";
"500";"000946";"0149";"72183,78";
"500";"000947";"0149";"90140,796";
"500";"000948";"0107";"19341,72";
"500";"000949";"0107";"60445,17";
"500";"000950";"0107";"220286,6655";
"500";"000951";"0149";"485,44";
"500";"000953";"0149";"583,84";
"500";"000954";"0149";"652,72";
"500";"000955";"0149";"895,44";
"500";"000956";"0149";"1066";
"500";"000957";"0149";"1187,36";
"500";"000958";"0149";"1385,8";
"500";"000959";"0119";"430708,854";
"500";"000960";"0149";"108112,572";
"500";"000961";"0149";"123743,412";
"500";"000962";"0149";"144360,18";
